"","entrezgene_id","ensembl_gene_id"
"7283",80099,"ENSG00000136275"
"7284",28988,"ENSG00000136279"
"7285",83605,"ENSG00000136280"
"7286",64005,"ENSG00000136286"
"7287",80727,"ENSG00000136295"
"7288",221938,"ENSG00000136297"
"7289",27141,"ENSG00000136305"
"7290",NA,"ENSG00000136315"
"7291",91875,"ENSG00000136319"
"7292",26257,"ENSG00000136327"
"7293",7080,"ENSG00000136352"
"7294",85446,"ENSG00000136367"
"7295",10588,"ENSG00000136371"
"7296",11173,"ENSG00000136378"
"7297",58489,"ENSG00000136379"
"7298",3658,"ENSG00000136381"
"7299",57538,"ENSG00000136383"
"7300",53346,"ENSG00000136404"
"7301",10518,"ENSG00000136425"
"7302",10241,"ENSG00000136436"
"7303",55316,"ENSG00000136444"
"7304",4836,"ENSG00000136448"
"7305",84073,"ENSG00000136449"
"7306",6426,"ENSG00000136450"
"7307",7716,"ENSG00000136451"
"7308",1101,"ENSG00000136457"
"7309",51204,"ENSG00000136463"
"7310",55852,"ENSG00000136478"
"7311",10238,"ENSG00000136485"
"7312",2689,"ENSG00000136487"
"7313",1442,"ENSG00000136488"
"7314",80774,"ENSG00000136490"
"7315",83990,"ENSG00000136492"
"7316",11143,"ENSG00000136504"
"7317",64108,"ENSG00000136514"
"7318",86,"ENSG00000136518"
"7319",4711,"ENSG00000136521"
"7320",57129,"ENSG00000136522"
"7321",6434,"ENSG00000136527"
"7322",6326,"ENSG00000136531"
"7323",10716,"ENSG00000136535"
"7324",64844,"ENSG00000136536"
"7325",57471,"ENSG00000136541"
"7326",11227,"ENSG00000136542"
"7327",6332,"ENSG00000136546"
"7328",10010,"ENSG00000136560"
"7329",640,"ENSG00000136573"
"7330",2626,"ENSG00000136574"
"7331",6498,"ENSG00000136603"
"7332",2058,"ENSG00000136628"
"7333",3142,"ENSG00000136630"
"7334",11311,"ENSG00000136631"
"7335",3586,"ENSG00000136634"
"7336",51133,"ENSG00000136636"
"7337",26750,"ENSG00000136643"
"7338",150472,"ENSG00000136682"
"7339",56300,"ENSG00000136688"
"7340",3557,"ENSG00000136689"
"7341",27179,"ENSG00000136694"
"7342",26525,"ENSG00000136695"
"7343",27177,"ENSG00000136696"
"7344",84639,"ENSG00000136697"
"7345",55997,"ENSG00000136698"
"7346",55627,"ENSG00000136699"
"7347",55339,"ENSG00000136709"
"7348",84317,"ENSG00000136710"
"7349",79595,"ENSG00000136715"
"7350",274,"ENSG00000136717"
"7351",92856,"ENSG00000136718"
"7352",9394,"ENSG00000136720"
"7353",56886,"ENSG00000136731"
"7354",2995,"ENSG00000136732"
"7355",8027,"ENSG00000136738"
"7356",2572,"ENSG00000136750"
"7357",10006,"ENSG00000136754"
"7358",10730,"ENSG00000136758"
"7359",64215,"ENSG00000136770"
"7360",25934,"ENSG00000136783"
"7361",56262,"ENSG00000136802"
"7362",1025,"ENSG00000136807"
"7363",7295,"ENSG00000136810"
"7364",4957,"ENSG00000136811"
"7365",23392,"ENSG00000136813"
"7366",27348,"ENSG00000136816"
"7367",51759,"ENSG00000136819"
"7368",10592,"ENSG00000136824"
"7369",9314,"ENSG00000136826"
"7370",1861,"ENSG00000136827"
"7371",9649,"ENSG00000136828"
"7372",64855,"ENSG00000136830"
"7373",347168,"ENSG00000136834"
"7374",286362,"ENSG00000136839"
"7375",27090,"ENSG00000136840"
"7376",7111,"ENSG00000136842"
"7377",153090,"ENSG00000136848"
"7378",6812,"ENSG00000136854"
"7379",29988,"ENSG00000136856"
"7380",23452,"ENSG00000136859"
"7381",55755,"ENSG00000136861"
"7382",7539,"ENSG00000136866"
"7383",1318,"ENSG00000136867"
"7384",1317,"ENSG00000136868"
"7385",7099,"ENSG00000136869"
"7386",7743,"ENSG00000136870"
"7387",229,"ENSG00000136872"
"7388",55014,"ENSG00000136874"
"7389",9128,"ENSG00000136875"
"7390",2356,"ENSG00000136877"
"7391",10868,"ENSG00000136878"
"7392",570,"ENSG00000136881"
"7393",113220,"ENSG00000136883"
"7394",9550,"ENSG00000136888"
"7395",54881,"ENSG00000136891"
"7396",84253,"ENSG00000136895"
"7397",54534,"ENSG00000136897"
"7398",8818,"ENSG00000136908"
"7399",401551,"ENSG00000136918"
"7400",158427,"ENSG00000136925"
"7401",9568,"ENSG00000136928"
"7402",55363,"ENSG00000136929"
"7403",5695,"ENSG00000136930"
"7404",2516,"ENSG00000136931"
"7405",51531,"ENSG00000136932"
"7406",10244,"ENSG00000136933"
"7407",2800,"ENSG00000136935"
"7408",7507,"ENSG00000136936"
"7409",4686,"ENSG00000136937"
"7410",10541,"ENSG00000136938"
"7411",254973,"ENSG00000136939"
"7412",5082,"ENSG00000136940"
"7413",11224,"ENSG00000136942"
"7414",1515,"ENSG00000136943"
"7415",4010,"ENSG00000136944"
"7416",81873,"ENSG00000136950"
"7417",5168,"ENSG00000136960"
"7418",79075,"ENSG00000136982"
"7419",79139,"ENSG00000136986"
"7420",4609,"ENSG00000136997"
"7421",4856,"ENSG00000136999"
"7422",90865,"ENSG00000137033"
"7423",90871,"ENSG00000137038"
"7424",26953,"ENSG00000137040"
"7425",64425,"ENSG00000137054"
"7426",9373,"ENSG00000137055"
"7427",3590,"ENSG00000137070"
"7428",55833,"ENSG00000137073"
"7429",54840,"ENSG00000137074"
"7430",152006,"ENSG00000137075"
"7431",7094,"ENSG00000137076"
"7432",6366,"ENSG00000137077"
"7433",27240,"ENSG00000137078"
"7434",3452,"ENSG00000137080"
"7435",1761,"ENSG00000137090"
"7436",25822,"ENSG00000137094"
"7437",26206,"ENSG00000137098"
"7438",11258,"ENSG00000137100"
"7439",971,"ENSG00000137101"
"7440",51754,"ENSG00000137103"
"7441",9380,"ENSG00000137106"
"7442",219,"ENSG00000137124"
"7443",84681,"ENSG00000137133"
"7444",84904,"ENSG00000137135"
"7445",347252,"ENSG00000137142"
"7446",55667,"ENSG00000137145"
"7447",6194,"ENSG00000137154"
"7448",10695,"ENSG00000137161"
"7449",116113,"ENSG00000137166"
"7450",51645,"ENSG00000137168"
"7451",89953,"ENSG00000137171"
"7452",63971,"ENSG00000137177"
"7453",7746,"ENSG00000137185"
"7454",5292,"ENSG00000137193"
"7455",2766,"ENSG00000137198"
"7456",23070,"ENSG00000137200"
"7457",7020,"ENSG00000137203"
"7458",10864,"ENSG00000137204"
"7459",25844,"ENSG00000137207"
"7460",81853,"ENSG00000137210"
"7461",55362,"ENSG00000137216"
"7462",10817,"ENSG00000137218"
"7463",93643,"ENSG00000137221"
"7464",11131,"ENSG00000137225"
"7465",27283,"ENSG00000137251"
"7466",3062,"ENSG00000137252"
"7467",9856,"ENSG00000137261"
"7468",3662,"ENSG00000137265"
"7469",63027,"ENSG00000137266"
"7470",7280,"ENSG00000137267"
"7471",55227,"ENSG00000137269"
"7472",8521,"ENSG00000137270"
"7473",2295,"ENSG00000137273"
"7474",670,"ENSG00000137274"
"7475",8737,"ENSG00000137275"
"7476",347733,"ENSG00000137285"
"7477",84300,"ENSG00000137288"
"7478",3159,"ENSG00000137309"
"7479",6941,"ENSG00000137310"
"7480",10211,"ENSG00000137312"
"7481",8870,"ENSG00000137331"
"7482",9656,"ENSG00000137337"
"7483",84547,"ENSG00000137338"
"7484",79969,"ENSG00000137343"
"7485",7172,"ENSG00000137364"
"7486",1208,"ENSG00000137392"
"7487",255488,"ENSG00000137393"
"7488",11270,"ENSG00000137404"
"7489",23787,"ENSG00000137409"
"7490",57176,"ENSG00000137411"
"7491",129685,"ENSG00000137413"
"7492",51439,"ENSG00000137414"
"7493",347744,"ENSG00000137434"
"7494",9982,"ENSG00000137440"
"7495",83888,"ENSG00000137441"
"7496",132864,"ENSG00000137449"
"7497",85462,"ENSG00000137460"
"7498",7097,"ENSG00000137462"
"7499",84709,"ENSG00000137463"
"7500",83894,"ENSG00000137473"
"7501",4647,"ENSG00000137474"
"7502",9873,"ENSG00000137478"
"7503",408,"ENSG00000137486"
"7504",11309,"ENSG00000137491"
"7505",5612,"ENSG00000137492"
"7506",338699,"ENSG00000137494"
"7507",10068,"ENSG00000137496"
"7508",4926,"ENSG00000137497"
"7509",60492,"ENSG00000137500"
"7510",54843,"ENSG00000137501"
"7511",27314,"ENSG00000137502"
"7512",58487,"ENSG00000137504"
"7513",2615,"ENSG00000137507"
"7514",5547,"ENSG00000137509"
"7515",79731,"ENSG00000137513"
"7516",55298,"ENSG00000137522"
"7517",29088,"ENSG00000137547"
"7518",51050,"ENSG00000137558"
"7519",7274,"ENSG00000137561"
"7520",8836,"ENSG00000137563"
"7521",81796,"ENSG00000137571"
"7522",23213,"ENSG00000137573"
"7523",96764,"ENSG00000137574"
"7524",6386,"ENSG00000137575"
"7525",4750,"ENSG00000137601"
"7526",55601,"ENSG00000137628"
"7527",54827,"ENSG00000137634"
"7528",6653,"ENSG00000137642"
"7529",56649,"ENSG00000137648"
"7530",84811,"ENSG00000137656"
"7531",7225,"ENSG00000137672"
"7532",4316,"ENSG00000137673"
"7533",9313,"ENSG00000137674"
"7534",64066,"ENSG00000137675"
"7535",85016,"ENSG00000137691"
"7536",84259,"ENSG00000137692"
"7537",10413,"ENSG00000137693"
"7538",23650,"ENSG00000137699"
"7539",2542,"ENSG00000137700"
"7540",54766,"ENSG00000137707"
"7541",25833,"ENSG00000137709"
"7542",5962,"ENSG00000137710"
"7543",5519,"ENSG00000137713"
"7544",2230,"ENSG00000137714"
"7545",64776,"ENSG00000137720"
"7546",53826,"ENSG00000137726"
"7547",57569,"ENSG00000137727"
"7548",486,"ENSG00000137731"
"7549",4322,"ENSG00000137745"
"7550",84000,"ENSG00000137747"
"7551",834,"ENSG00000137752"
"7552",838,"ENSG00000137757"
"7553",91801,"ENSG00000137760"
"7554",5607,"ENSG00000137764"
"7555",440279,"ENSG00000137766"
"7556",58472,"ENSG00000137767"
"7557",51496,"ENSG00000137770"
"7558",79811,"ENSG00000137776"
"7559",7057,"ENSG00000137801"
"7560",23005,"ENSG00000137802"
"7561",51203,"ENSG00000137804"
"7562",51103,"ENSG00000137806"
"7563",9493,"ENSG00000137807"
"7564",NA,"ENSG00000137808"
"7565",22801,"ENSG00000137809"
"7566",57082,"ENSG00000137812"
"7567",55142,"ENSG00000137814"
"7568",23168,"ENSG00000137815"
"7569",56965,"ENSG00000137817"
"7570",6176,"ENSG00000137818"
"7571",54852,"ENSG00000137819"
"7572",54839,"ENSG00000137821"
"7573",27229,"ENSG00000137822"
"7574",55177,"ENSG00000137824"
"7575",3706,"ENSG00000137825"
"7576",55075,"ENSG00000137831"
"7577",4091,"ENSG00000137834"
"7578",5330,"ENSG00000137841"
"7579",80021,"ENSG00000137842"
"7580",56924,"ENSG00000137843"
"7581",106821730,"ENSG00000137843"
"7582",102,"ENSG00000137845"
"7583",53905,"ENSG00000137857"
"7584",9153,"ENSG00000137860"
"7585",64220,"ENSG00000137868"
"7586",1588,"ENSG00000137869"
"7587",54816,"ENSG00000137871"
"7588",80031,"ENSG00000137872"
"7589",10017,"ENSG00000137875"
"7590",51187,"ENSG00000137876"
"7591",51332,"ENSG00000137877"
"7592",145781,"ENSG00000137878"
"7593",2644,"ENSG00000137880"
"7594",8412,"ENSG00000137936"
"7595",723788,"ENSG00000137936"
"7596",79739,"ENSG00000137941"
"7597",54874,"ENSG00000137942"
"7598",56267,"ENSG00000137944"
"7599",2959,"ENSG00000137947"
"7600",676,"ENSG00000137948"
"7601",5876,"ENSG00000137955"
"7602",10964,"ENSG00000137959"
"7603",54810,"ENSG00000137960"
"7604",9411,"ENSG00000137962"
"7605",10561,"ENSG00000137965"
"7606",204962,"ENSG00000137968"
"7607",NA,"ENSG00000137970"
"7608",9635,"ENSG00000137975"
"7609",58511,"ENSG00000137976"
"7610",1629,"ENSG00000137992"
"7611",8634,"ENSG00000137996"
"7612",26160,"ENSG00000138002"
"7613",85465,"ENSG00000138018"
"7614",10669,"ENSG00000138028"
"7615",3032,"ENSG00000138029"
"7616",3795,"ENSG00000138030"
"7617",109,"ENSG00000138031"
"7618",5495,"ENSG00000138032"
"7619",87178,"ENSG00000138035"
"7620",51626,"ENSG00000138036"
"7621",3973,"ENSG00000138039"
"7622",80745,"ENSG00000138050"
"7623",1545,"ENSG00000138061"
"7624",391365,"ENSG00000138068"
"7625",5861,"ENSG00000138069"
"7626",10097,"ENSG00000138071"
"7627",10113,"ENSG00000138073"
"7628",8884,"ENSG00000138074"
"7629",64240,"ENSG00000138075"
"7630",9581,"ENSG00000138078"
"7631",6519,"ENSG00000138079"
"7632",11117,"ENSG00000138080"
"7633",80204,"ENSG00000138081"
"7634",6496,"ENSG00000138083"
"7635",51374,"ENSG00000138085"
"7636",79172,"ENSG00000138092"
"7637",10128,"ENSG00000138095"
"7638",57159,"ENSG00000138100"
"7639",1838,"ENSG00000138101"
"7640",10121,"ENSG00000138107"
"7641",1559,"ENSG00000138109"
"7642",79847,"ENSG00000138111"
"7643",1558,"ENSG00000138115"
"7644",26509,"ENSG00000138119"
"7645",84171,"ENSG00000138131"
"7646",57559,"ENSG00000138134"
"7647",9023,"ENSG00000138135"
"7648",10660,"ENSG00000138136"
"7649",84896,"ENSG00000138138"
"7650",118663,"ENSG00000138152"
"7651",3832,"ENSG00000138160"
"7652",50624,"ENSG00000138161"
"7653",10579,"ENSG00000138162"
"7654",1847,"ENSG00000138166"
"7655",51063,"ENSG00000138172"
"7656",403,"ENSG00000138175"
"7657",55165,"ENSG00000138180"
"7658",9585,"ENSG00000138182"
"7659",953,"ENSG00000138185"
"7660",54536,"ENSG00000138190"
"7661",51196,"ENSG00000138193"
"7662",5950,"ENSG00000138207"
"7663",51163,"ENSG00000138231"
"7664",23317,"ENSG00000138246"
"7665",53836,"ENSG00000138271"
"7666",310,"ENSG00000138279"
"7667",317662,"ENSG00000138286"
"7668",51008,"ENSG00000138303"
"7669",84647,"ENSG00000138308"
"7670",22891,"ENSG00000138311"
"7671",170392,"ENSG00000138315"
"7672",140766,"ENSG00000138316"
"7673",6229,"ENSG00000138326"
"7674",80312,"ENSG00000138336"
"7675",1763,"ENSG00000138346"
"7676",84665,"ENSG00000138347"
"7677",316,"ENSG00000138356"
"7678",471,"ENSG00000138363"
"7679",50485,"ENSG00000138375"
"7680",580,"ENSG00000138376"
"7681",6775,"ENSG00000138378"
"7682",2660,"ENSG00000138379"
"7683",79800,"ENSG00000138380"
"7684",54529,"ENSG00000138381"
"7685",29081,"ENSG00000138382"
"7686",6741,"ENSG00000138385"
"7687",4664,"ENSG00000138386"
"7688",65061,"ENSG00000138395"
"7689",9360,"ENSG00000138398"
"7690",79675,"ENSG00000138399"
"7691",130752,"ENSG00000138400"
"7692",57520,"ENSG00000138411"
"7693",3417,"ENSG00000138413"
"7694",29789,"ENSG00000138430"
"7695",9541,"ENSG00000138433"
"7696",6744,"ENSG00000138434"
"7697",1134,"ENSG00000138435"
"7698",150864,"ENSG00000138439"
"7699",55759,"ENSG00000138442"
"7700",10152,"ENSG00000138443"
"7701",3685,"ENSG00000138448"
"7702",30061,"ENSG00000138449"
"7703",55032,"ENSG00000138459"
"7704",84925,"ENSG00000138463"
"7705",57337,"ENSG00000138468"
"7706",9626,"ENSG00000138472"
"7707",84692,"ENSG00000138483"
"7708",10063,"ENSG00000138495"
"7709",83666,"ENSG00000138496"
"7710",55329,"ENSG00000138587"
"7711",9101,"ENSG00000138592"
"7712",9728,"ENSG00000138593"
"7713",29766,"ENSG00000138594"
"7714",112268148,"ENSG00000138594"
"7715",84888,"ENSG00000138600"
"7716",26035,"ENSG00000138604"
"7717",90525,"ENSG00000138606"
"7718",83464,"ENSG00000138613"
"7719",81556,"ENSG00000138614"
"7720",8483,"ENSG00000138615"
"7721",54956,"ENSG00000138617"
"7722",60490,"ENSG00000138621"
"7723",10021,"ENSG00000138622"
"7724",8482,"ENSG00000138623"
"7725",84993,"ENSG00000138629"
"7726",83478,"ENSG00000138639"
"7727",10144,"ENSG00000138640"
"7728",8916,"ENSG00000138641"
"7729",55008,"ENSG00000138642"
"7730",51191,"ENSG00000138646"
"7731",57575,"ENSG00000138650"
"7732",64579,"ENSG00000138653"
"7733",55345,"ENSG00000138658"
"7734",55435,"ENSG00000138660"
"7735",51138,"ENSG00000138663"
"7736",3184,"ENSG00000138668"
"7737",5593,"ENSG00000138669"
"7738",153020,"ENSG00000138670"
"7739",22872,"ENSG00000138674"
"7740",2250,"ENSG00000138675"
"7741",84803,"ENSG00000138678"
"7742",59067,"ENSG00000138684"
"7743",2247,"ENSG00000138685"
"7744",55212,"ENSG00000138686"
"7745",84162,"ENSG00000138688"
"7746",658,"ENSG00000138696"
"7747",5910,"ENSG00000138698"
"7748",55132,"ENSG00000138709"
"7749",22915,"ENSG00000138722"
"7750",8654,"ENSG00000138735"
"7751",11107,"ENSG00000138738"
"7752",7222,"ENSG00000138741"
"7753",27163,"ENSG00000138744"
"7754",53371,"ENSG00000138750"
"7755",4283,"ENSG00000138755"
"7756",55589,"ENSG00000138756"
"7757",9908,"ENSG00000138757"
"7758",55752,"ENSG00000138758"
"7759",80144,"ENSG00000138759"
"7760",950,"ENSG00000138760"
"7761",901,"ENSG00000138764"
"7762",246175,"ENSG00000138767"
"7763",8615,"ENSG00000138768"
"7764",8999,"ENSG00000138769"
"7765",57619,"ENSG00000138771"
"7766",306,"ENSG00000138772"
"7767",27068,"ENSG00000138777"
"7768",1062,"ENSG00000138778"
"7769",79807,"ENSG00000138780"
"7770",57117,"ENSG00000138785"
"7771",2028,"ENSG00000138792"
"7772",839,"ENSG00000138794"
"7773",51176,"ENSG00000138795"
"7774",3033,"ENSG00000138796"
"7775",1950,"ENSG00000138798"
"7776",9061,"ENSG00000138801"
"7777",10427,"ENSG00000138802"
"7778",84103,"ENSG00000138813"
"7779",5530,"ENSG00000138814"
"7780",64116,"ENSG00000138821"
"7781",4547,"ENSG00000138823"
"7782",2201,"ENSG00000138829"
"7783",23162,"ENSG00000138834"
"7784",5998,"ENSG00000138835"
"7785",83606,"ENSG00000138867"
"7786",164714,"ENSG00000138892"
"7787",91445,"ENSG00000138942"
"7788",85352,"ENSG00000138944"
"7789",64098,"ENSG00000138964"
"7790",283358,"ENSG00000139044"
"7791",5149,"ENSG00000139053"
"7792",121506,"ENSG00000139055"
"7793",2120,"ENSG00000139083"
"7794",23710,"ENSG00000139112"
"7795",55605,"ENSG00000139116"
"7796",144402,"ENSG00000139117"
"7797",51067,"ENSG00000139131"
"7798",121512,"ENSG00000139132"
"7799",84920,"ENSG00000139133"
"7800",5288,"ENSG00000139144"
"7801",58516,"ENSG00000139146"
"7802",89869,"ENSG00000139151"
"7803",121536,"ENSG00000139154"
"7804",53919,"ENSG00000139155"
"7805",254013,"ENSG00000139160"
"7806",55500,"ENSG00000139163"
"7807",85437,"ENSG00000139168"
"7808",84216,"ENSG00000139173"
"7809",144165,"ENSG00000139174"
"7810",51279,"ENSG00000139178"
"7811",4704,"ENSG00000139180"
"7812",9746,"ENSG00000139182"
"7813",10219,"ENSG00000139187"
"7814",6843,"ENSG00000139190"
"7815",55080,"ENSG00000139192"
"7816",939,"ENSG00000139193"
"7817",83758,"ENSG00000139194"
"7818",5830,"ENSG00000139197"
"7819",196500,"ENSG00000139200"
"7820",55089,"ENSG00000139209"
"7821",347902,"ENSG00000139211"
"7822",9169,"ENSG00000139218"
"7823",1280,"ENSG00000139219"
"7824",8499,"ENSG00000139220"
"7825",23519,"ENSG00000139223"
"7826",84298,"ENSG00000139233"
"7827",NA,"ENSG00000139239"
"7828",121227,"ENSG00000139263"
"7829",92979,"ENSG00000139266"
"7830",83729,"ENSG00000139269"
"7831",11010,"ENSG00000139278"
"7832",121278,"ENSG00000139287"
"7833",22822,"ENSG00000139289"
"7834",55266,"ENSG00000139291"
"7835",8549,"ENSG00000139292"
"7836",374462,"ENSG00000139304"
"7837",1848,"ENSG00000139318"
"7838",282809,"ENSG00000139323"
"7839",160418,"ENSG00000139324"
"7840",4060,"ENSG00000139329"
"7841",11081,"ENSG00000139330"
"7842",6636,"ENSG00000139343"
"7843",144193,"ENSG00000139344"
"7844",121441,"ENSG00000139350"
"7845",50511,"ENSG00000139351"
"7846",429,"ENSG00000139352"
"7847",283431,"ENSG00000139354"
"7848",114795,"ENSG00000139364"
"7849",121260,"ENSG00000139370"
"7850",6996,"ENSG00000139372"
"7851",84934,"ENSG00000139405"
"7852",113675,"ENSG00000139410"
"7853",326625,"ENSG00000139428"
"7854",51228,"ENSG00000139433"
"7855",9815,"ENSG00000139436"
"7856",84260,"ENSG00000139437"
"7857",84915,"ENSG00000139438"
"7858",121643,"ENSG00000139445"
"7859",9818,"ENSG00000139496"
"7860",9107,"ENSG00000139505"
"7861",283537,"ENSG00000139508"
"7862",6541,"ENSG00000139514"
"7863",3651,"ENSG00000139515"
"7864",222484,"ENSG00000139517"
"7865",6821,"ENSG00000139531"
"7866",85478,"ENSG00000139537"
"7867",283375,"ENSG00000139540"
"7868",6895,"ENSG00000139546"
"7869",8608,"ENSG00000139547"
"7870",50846,"ENSG00000139549"
"7871",94,"ENSG00000139567"
"7872",53831,"ENSG00000139572"
"7873",8620,"ENSG00000139574"
"7874",79035,"ENSG00000139579"
"7875",90634,"ENSG00000139597"
"7876",1990,"ENSG00000139610"
"7877",6601,"ENSG00000139613"
"7878",675,"ENSG00000139618"
"7879",54934,"ENSG00000139620"
"7880",91012,"ENSG00000139624"
"7881",7786,"ENSG00000139625"
"7882",3695,"ENSG00000139626"
"7883",11226,"ENSG00000139629"
"7884",51380,"ENSG00000139631"
"7885",55716,"ENSG00000139636"
"7886",60314,"ENSG00000139637"
"7887",23344,"ENSG00000139641"
"7888",7009,"ENSG00000139644"
"7889",283373,"ENSG00000139645"
"7890",112802,"ENSG00000139648"
"7891",283337,"ENSG00000139651"
"7892",79024,"ENSG00000139656"
"7893",115825,"ENSG00000139668"
"7894",144983,"ENSG00000139675"
"7895",10161,"ENSG00000139679"
"7896",2098,"ENSG00000139684"
"7897",5925,"ENSG00000139687"
"7898",55206,"ENSG00000139697"
"7899",283385,"ENSG00000139714"
"7900",23067,"ENSG00000139718"
"7901",65082,"ENSG00000139719"
"7902",79720,"ENSG00000139722"
"7903",54509,"ENSG00000139725"
"7904",8562,"ENSG00000139726"
"7905",81624,"ENSG00000139734"
"7906",122060,"ENSG00000139737"
"7907",64062,"ENSG00000139746"
"7908",84530,"ENSG00000139767"
"7909",196541,"ENSG00000139780"
"7910",10150,"ENSG00000139793"
"7911",140432,"ENSG00000139797"
"7912",85416,"ENSG00000139800"
"7913",84945,"ENSG00000139826"
"7914",55647,"ENSG00000139832"
"7915",79774,"ENSG00000139835"
"7916",8451,"ENSG00000139842"
"7917",319089,"ENSG00000139865"
"7918",6751,"ENSG00000139874"
"7919",64403,"ENSG00000139880"
"7920",161253,"ENSG00000139890"
"7921",643866,"ENSG00000139899"
"7922",283629,"ENSG00000139908"
"7923",4857,"ENSG00000139910"
"7924",161247,"ENSG00000139914"
"7925",161357,"ENSG00000139915"
"7926",81542,"ENSG00000139921"
"7927",122786,"ENSG00000139926"
"7928",57161,"ENSG00000139946"
"7929",6252,"ENSG00000139970"
"7930",145407,"ENSG00000139971"
"7931",83851,"ENSG00000139973"
"7932",145389,"ENSG00000139974"
"7933",122830,"ENSG00000139977"
"7934",8747,"ENSG00000139985"
"7935",145226,"ENSG00000139988"
"7936",8816,"ENSG00000139990"
"7937",376267,"ENSG00000139998"
"7938",112840,"ENSG00000140006"
"7939",2100,"ENSG00000140009"
"7940",27133,"ENSG00000140015"
"7941",85439,"ENSG00000140022"
"7942",90141,"ENSG00000140025"
"7943",8477,"ENSG00000140030"
"7944",145482,"ENSG00000140043"
"7945",122953,"ENSG00000140044"
"7946",122481,"ENSG00000140057"
"7947",90050,"ENSG00000140067"
"7948",123041,"ENSG00000140090"
"7949",10516,"ENSG00000140092"
"7950",51156,"ENSG00000140093"
"7951",122616,"ENSG00000140104"
"7952",7453,"ENSG00000140105"
"7953",283600,"ENSG00000140107"
"7954",91833,"ENSG00000140153"
"7955",81614,"ENSG00000140157"
"7956",9990,"ENSG00000140199"
"7957",90527,"ENSG00000140254"
"7958",4236,"ENSG00000140259"
"7959",6938,"ENSG00000140262"
"7960",6652,"ENSG00000140263"
"7961",10169,"ENSG00000140264"
"7962",146050,"ENSG00000140265"
"7963",405753,"ENSG00000140274"
"7964",50506,"ENSG00000140279"
"7965",256586,"ENSG00000140280"
"7966",11001,"ENSG00000140284"
"7967",2252,"ENSG00000140285"
"7968",3067,"ENSG00000140287"
"7969",9245,"ENSG00000140297"
"7970",663,"ENSG00000140299"
"7971",2958,"ENSG00000140307"
"7972",6727,"ENSG00000140319"
"7973",22893,"ENSG00000140320"
"7974",85455,"ENSG00000140323"
"7975",146059,"ENSG00000140326"
"7976",7090,"ENSG00000140332"
"7977",8125,"ENSG00000140350"
"7978",54939,"ENSG00000140365"
"7979",92912,"ENSG00000140367"
"7980",9051,"ENSG00000140368"
"7981",2108,"ENSG00000140374"
"7982",597,"ENSG00000140379"
"7983",10363,"ENSG00000140382"
"7984",49855,"ENSG00000140386"
"7985",10099,"ENSG00000140391"
"7986",80349,"ENSG00000140395"
"7987",10499,"ENSG00000140396"
"7988",79661,"ENSG00000140398"
"7989",4123,"ENSG00000140400"
"7990",55466,"ENSG00000140403"
"7991",59274,"ENSG00000140406"
"7992",7168,"ENSG00000140416"
"7993",3480,"ENSG00000140443"
"7994",91947,"ENSG00000140450"
"7995",80119,"ENSG00000140451"
"7996",9960,"ENSG00000140455"
"7997",1583,"ENSG00000140459"
"7998",585,"ENSG00000140463"
"7999",5371,"ENSG00000140464"
"8000",1543,"ENSG00000140465"
"8001",170691,"ENSG00000140470"
"8002",55180,"ENSG00000140471"
"8003",25989,"ENSG00000140474"
"8004",653643,"ENSG00000140478"
"8005",5046,"ENSG00000140479"
"8006",80125,"ENSG00000140481"
"8007",60677,"ENSG00000140488"
"8008",10066,"ENSG00000140497"
"8009",1544,"ENSG00000140505"
"8010",79748,"ENSG00000140506"
"8011",145864,"ENSG00000140511"
"8012",51458,"ENSG00000140519"
"8013",5428,"ENSG00000140521"
"8014",6017,"ENSG00000140522"
"8015",55215,"ENSG00000140525"
"8016",11057,"ENSG00000140526"
"8017",56964,"ENSG00000140527"
"8018",90381,"ENSG00000140534"
"8019",4916,"ENSG00000140538"
"8020",55070,"ENSG00000140543"
"8021",4240,"ENSG00000140545"
"8022",374655,"ENSG00000140548"
"8023",55898,"ENSG00000140553"
"8024",8128,"ENSG00000140557"
"8025",55784,"ENSG00000140563"
"8026",5045,"ENSG00000140564"
"8027",8826,"ENSG00000140575"
"8028",64784,"ENSG00000140577"
"8029",79631,"ENSG00000140598"
"8030",6457,"ENSG00000140600"
"8031",23478,"ENSG00000140612"
"8032",124404,"ENSG00000140623"
"8033",84656,"ENSG00000140632"
"8034",5373,"ENSG00000140650"
"8035",6524,"ENSG00000140675"
"8036",3687,"ENSG00000140678"
"8037",7041,"ENSG00000140682"
"8038",64755,"ENSG00000140688"
"8039",79798,"ENSG00000140691"
"8040",5073,"ENSG00000140694"
"8041",79068,"ENSG00000140718"
"8042",7385,"ENSG00000140740"
"8043",1039,"ENSG00000140743"
"8044",10261,"ENSG00000140749"
"8045",55114,"ENSG00000140750"
"8046",91807,"ENSG00000140795"
"8047",94160,"ENSG00000140798"
"8048",85407,"ENSG00000140807"
"8049",9785,"ENSG00000140829"
"8050",54957,"ENSG00000140830"
"8051",91862,"ENSG00000140832"
"8052",10164,"ENSG00000140835"
"8053",463,"ENSG00000140836"
"8054",497190,"ENSG00000140839"
"8055",221184,"ENSG00000140848"
"8056",84166,"ENSG00000140853"
"8057",10300,"ENSG00000140854"
"8058",3801,"ENSG00000140859"
"8059",170692,"ENSG00000140873"
"8060",283927,"ENSG00000140876"
